isbn,title,image URL,description
8966187099 9788966187096,돈이 모이는 생활의 법칙 (푼돈을 목돈으로 만드는 소비습관 개조 프로젝트),https://bookthumb-phinf.pstatic.net/cover/074/439/07443979.jpg?type=m1&udate=20170909,"언제 어디서든 돈을 아끼는 짠돌이, 짠순이들의 법칙!『돈이 모이는 생활의 법칙』은 80만 회원을 보유하고 있는 재테크 커뮤니티 '다음(DAUM) 짠돌이카페'의 슈퍼짠 9인의 알뜰 소비 방법과 알짜 저축 노하우를 공개한다. 외벌이 가장, 알바 대학생, 신입사원, 워킹맘, 자영업자 등 평균 월급 250만원인 그들의 돈... "
118734527X 9791187345275,"동네 카페 무작정 따라하기 (콘셉트 잡기, 인테리어, 메뉴 개발, 상권분석, 운영ㆍ관리, 마케팅까지!)",https://bookthumb-phinf.pstatic.net/cover/107/688/10768876.jpg?type=m1&udate=20170711,"『동네 카페 무작정 따라하기』는 카페 창업을 앞두고 있는 예비 창업자들을 위한 책이다. 창업 365일 전부터 오픈 이후까지 창업 과정별로 챙겨야 할 것들을 하나하나 알려준다. 특히 어려워하는 동네 손님 영업비결까지 꼼꼼하게 다뤘다. ‘돈 되는 자리 알아보는 상권분석’, ‘손님 눈길 머무는 매력만점... "
1160502250 9791160502251,부동산 가치평가 무작정 따라하기,https://bookthumb-phinf.pstatic.net/cover/122/988/12298893.jpg?type=m1&udate=20170901,"『부동산 가치평가 무작정 따라하기』는 실무에 당장 써먹을 수 있는 가치평가 이론과 실무 적용 방법을 소개한 책이다. 운전 시뮬레이션을 통해 길을 익힐 수 있듯이, 실제 부동산 물건을 분석하고 평가하여 부동산의 소득과 시장 환원율을 산출하는 방법을 직접 따라할 수 있게 정리해놓았다. 시장조사하는... "
8966189482 9788966189489,"마케팅 성공사례 상식사전 (삼성.기아, 스타벅스.나이키 고객의 마음을 훔친 56가지 마케팅 이야기!)",https://bookthumb-phinf.pstatic.net/cover/089/056/08905628.jpg?type=m1&udate=20190202,"고객의 마음을 훔친 56가지 마케팅 이야기!『마케팅 성공사례 상식사전』은 독특하고 창의적인 국내외 마케팅 성공사례 56가지를 다루고 있다. 우선, 업종별 마케팅 성공사례를 소개하고,  기존 마케팅 법칙과 거꾸로 가는 역발상 마케팅을 통해 ‘착한 브랜드’ ‘품격 브랜드’ 만드는 법을 정리했다.... "
896618524X 9788966185245,엑셀 자동 트레이딩 시스템 (주식 부자들만 아는),https://bookthumb-phinf.pstatic.net/cover/071/715/07171536.jpg?type=m1&udate=20170301,"엑셀과 VBA, 증권사 API를 이용한 주식 자동 트레이딩 시스템 구축하기!주식 부자들만 아는 『엑셀 자동 트레이딩 시스템』. 엑셀이라는 비교적 잘 알려진 데이터 분석 도구를 이용하여 자동으로 주식 거래를 할 수 있는 시스템을 만들어 돈을 벌 수 있는 과정을 알려주는 책이다. 책 속의 방법을 통해 여러... "
1160502846 9791160502848,1인 가게 사장입니다,https://bookthumb-phinf.pstatic.net/cover/126/579/12657955.jpg?type=m1&udate=20180808,"마음 편하게 내 장사 한 번 해보고 싶다!&#x0D;창업의 세계에 들어가기 전 단단한 워밍업이 필요하다!&#x0D;&#x0D;상사한테 까이고, 고객에게 굽신거리면서도 매달 꼬박꼬박 나오는 월급에 목매는 삶, 더는 싫다. 모아 놓은 돈은 없으니 크게 차리기는 어렵고, 상사나 부하직원 부리느라 스트레스 받기도 싫다. 적은... "
1186978562 9791186978566,끌리는 온라인 마케팅,https://bookthumb-phinf.pstatic.net/cover/102/065/10206531.jpg?type=m1&udate=20170711,"이 책은 사회심리학 분야의 선구자인 로버트 치알디니의 6가지 설득법칙을 적용하여 웹사이트 구성, 이미지, 색상, 문구 선택까지 고객의 클릭을 이끌 수 있는 다양한 방법을 소개한다. ‘소비자의 시선을 조종한 그루폰 사이트’ ‘광고 기억률을 40% 높인 냉동식품회사 버즈아이’ ‘파란색에서 초록색으로... "
116050458X 9791160504583,세금 재테크 상식사전,https://bookthumb-phinf.pstatic.net/cover/135/134/13513452.jpg?type=m1&udate=20190505,"퇴직소득세, 사업소득세, 양도소득세, 상속세, 증여세 세테크를 위해 꼭 필요한 서식을 뽑아놓았다. <b>길벗</b> 홈페이지에서 회원가입 없이 다운받을 수 있으며 수많은 양식들을 종류별로 모아 놓아 절세만큼이나 독자들의 시간과 수고를 절약해 준다. 2018년 개정된 세법에 맞게 추가되는 서식을 빠짐없이 보완했다."
1160501513 9791160501513,경제 상식사전,https://bookthumb-phinf.pstatic.net/cover/118/386/11838652.jpg?type=m1&udate=20180808,▶ 이 책은 경제 상식사전에 대해 다룬 이론서입니다. 경제 상식사전의 기초적이고 전반적인 내용을 학습할 수 있도록 구성했습니다.
1187345857 9791187345855,부자의 금고 (은행을 떠나지 않는 그들의 전략),https://bookthumb-phinf.pstatic.net/cover/110/054/11005458.jpg?type=m1&udate=20190124,종자돈 만들기부터 큰돈 지키는 법까지! &#x0D;당신이 은행에 관해 잘못 알고 있던 상식의 재발견&#x0D;&#x0D;낮은 금리에도 모든 재테크의 시작과 끝은 은행이다!&#x0D;은행을 떠나지 않는 부자들의 전략은 무엇일까?&#x0D;&#x0D;많은 사람들이 은행은 돈이 안 된다고 생각한다. 그런데 오히려 부자들은 초저금리... 
1186659556 9791186659557,상속전쟁 (가족과 틀어지고 세금에 울어버린 사람들의 기막힌 이야기),https://bookthumb-phinf.pstatic.net/cover/096/843/09684361.jpg?type=m1&udate=20190202,"『상속전쟁』은 법이 인정하는 상속인의 자격부터 상속 증여세 계산, 올바른 유언의 방법, 상속포기와 한정승인, 상속세 신고 등 상속의 전반적인 지식을 다루고 있다. 스케일을 넓혀 기업 및 가업 상속에 얽힌 분쟁도 소개한다. 책을 읽고 나면 상속법은 때로는 억울하지만 어쩔 수 없이 인정하고 스스로 대비해야... "
8975607534 9788975607530,회계 무작정 따라하기 (소설로 술술 예제로 척척),https://bookthumb-phinf.pstatic.net/cover/046/015/04601577.jpg?type=m1&udate=20150715,"초보자도 쉽게 따라 하도록 기초에서부터 설명한 회계 입문서!

『회계 무작정 따라하기』는 누구나 쉽게 읽을 수 있는 회계책으로, 회계의 기본 이론을 소설과 예제를 곁들여 자세히 해설하였다. 회계와 경리업무를 이제 막 시작한 초보회사원, 돈의 흐름을 파악하려는 중소기업 사장과 자영업자, 주식투자자... "
116050119X 9791160501193,돈이 보이는 손가락 회계,https://bookthumb-phinf.pstatic.net/cover/117/510/11751084.jpg?type=m1&udate=20170804,"주먹-가위-보 이미지 연상학습법으로 개념 확실하게 잡는 ‘손가락 회계’!

[돈이 보이는 손가락 회계]는 회계를 처음 배우는 예체능계 학생부터 회계에 관심 없던 주부, 회계 공부에 계속 실패하는 직장인도까지 누구에게도 쉽게 회계 개념을 잡아준다. 주먹-가위-보 게임으로 이미지 연상학습하고, 삼성전자와... "
8966187072 9788966187072,협동조합 회계 & 세무 무작정 따라하기 (법인세 납부&결산보고로 머리 아픈 조합 살림꾼을 위한 첫 실무책!),https://bookthumb-phinf.pstatic.net/cover/074/529/07452935.jpg?type=m1&udate=20151121,이제 회계&세무관리도 협동조합답게 하라!『협동조합 회계 세무 무작정 따라하기』는 협동조합의 운영 과정 중에서 회계담당자들이 필요한 지식과 정보들을 담았다. 협동조합의 고유한 회계와 세무처리 방법을 정리하면서 동시에 모든 법인이 공통적으로 따라야 할 회계 및 세무 지식을 다루었다. 회계처리에... 
897560974X 9788975609749,부채의 습격 (월스트리트저널은 왜 이 책에 주목했을까?),https://bookthumb-phinf.pstatic.net/cover/063/801/06380159.jpg?type=m1&udate=20150813,한국 가계를 덮칠 부채의 습격에 대비하라!한국경제를 위협할 부채의 습격을 다룬 책『부채의 습격』. 외국 금융기관에서 일하며 한국을 객관적으로 분석해온 저자 더글라스 김이 세계적이면서도 한국적인 시각을 바탕으로 한국경제를 분석했다. 저자는 한국경제가 환율 혜택으로 상승세였지만 앞으로는 주춤할... 
1186978473 9791186978474,대한민국 일하기 좋은 기업,https://bookthumb-phinf.pstatic.net/cover/101/282/10128229.jpg?type=m1&udate=20170803,"있는 그대로의 평가를 통해 기업의 실체를 직접 확인하다!

『대한민국 일하기 좋은 기업』은 그동안 잡플래닛의 누적 리뷰 80만 건을 토대로, 5대 분야(승진기회 및 가능성, 복지 및 급여, 업무와 삶의 균형, 사내문화, 경영진)로 나누어 평가한 후 엄선한 기업정보를 담은 책이다. 실제 그 회사에 근무했거나 현재... "
1160503354 9791160503357,"짠테크 가계부 (쓸수록 부자 되는,2018)",https://bookthumb-phinf.pstatic.net/cover/127/681/12768139.jpg?type=m1&udate=20190520,"16년치 짠테크 노하우가 가득한 가계부!80만 짠돌이카페 회원들의 16년치 짠테크 노하우가 집결된 『짠테크 가계부(2018)』. 16년간 서로의 가계부를 공개해 조언을 구하거나 노하우를 공유하며 짠테크 기초를 탄탄히 다져온 짠돌이카페 회원들의 노하우를 모아 정리한 가계부이다. 꼭 필요한 짠테크 팁, 한... "
1187345024 9791187345022,처음 만나는 마케팅 1교시,https://bookthumb-phinf.pstatic.net/cover/105/357/10535784.jpg?type=m1&udate=20190222,"고객이 원하는 물건은 무엇이고 어떻게 해야 잘 팔릴까?

시장세분화, 마케팅 전략, 프로모션, SNS 마케팅까지 다루고 있는 마케팅의 기본서 『처음 만나는 마케팅 1교시』. 마케팅을 처음 접하는 사람들이 알아야 할 내용들은 튼실하게 담았다. 책은 크게 이론과 실무로 나누어 살펴보는데, 고객을 파악하는... "
8966186815 9788966186815,마흔살 재테크 상식사전,https://bookthumb-phinf.pstatic.net/cover/074/013/07401305.jpg?type=m1&udate=20190202,"<b>길벗</b>에서 출간한 《마흔살 재테크 상식사전》은 마흔살이 도전할 수 있는 재테크 방식을 모두 담았다. 사회초년생 시절부터 익숙하게 사용해온 금융 분야부터 생활의 안정성을 높여주면서 투자가치까지 지닌 부동산, 삶의 안전벨트인 보험, 노후를 책임져주는 연금과, 골치 아프지만 반드시 알아야 하는 세금... "
8975606325 9788975606328,대한민국 1%가 된 주식 부자들,https://bookthumb-phinf.pstatic.net/cover/029/097/02909772.jpg?type=m1&udate=20150715,"주식으로 부자가 된 대한민국 1%의 투자 비밀 공개!

『주식투자 무작정 따라하기』를 통해 일반인들이 주식에 쉽게 다가갈 수 있도록 도와주었던 30년차 증권맨 윤재수. 그가 이번에는 주식 부자들의 투자실화를 공개한다.『대한민국 1%가 된 주식 부자들』은 주식투자로 부자가 된 사람들이 어떤 종목을... "
8975604551 9788975604553,펀드투자 무작정 따라하기,https://bookthumb-phinf.pstatic.net/cover/024/824/02482468.jpg?type=m1&udate=20071009,"초보자도 쉽게 따라할 수 있는 펀드투자의 모든 것!

최근 은행 금리가 낮아지면서 노후생활, 자녀교육, 내 집 마련같이 많은 금액을 마련하는 데 '펀드'를 많이 이용한다. 그러나 많은 이들이 주식보다는 펀드에 대해 어렵게 느끼곤 한다. 그래서『펀드투자 무작정 따라하기』는 펀드투자에 지식이 거의 없는... "
8993894205 9788993894202,39세 100억 젊은 부자의 부동산 투자법,https://bookthumb-phinf.pstatic.net/cover/071/735/07173538.jpg?type=m1&udate=20130501,"부동산 투자 생초보들을 위한 실전 부동산 투자서!아직 40대도 되지 않은 39세에 100억을 모았다면 믿을 수 있겠는가? 오로지 실전에서 경험을 쌓아온 부동산 실전 투자 전문가인 저자는 20대 초반 1,000만원이라는 부동산 투자계에서는 종자돈으로 불릴 만한 돈으로 법원 경매를 이용해서 토지에 투자해 30대... "
8966189172 9788966189175,"부동산 상식 사전 (전월세, 내집, 상가, 토지, 경매까지 계약 전 펼쳐보면 손해 안 보는 책!)",https://bookthumb-phinf.pstatic.net/cover/087/799/08779905.jpg?type=m1&udate=20190405,"더욱 강력해진 부동산에 대한 모든 것!『부동산 상식사전』은 부동산 때문에 맘고생하는 사람들이 없어졌으면 하는 간절한 바람으로 저자가 오랜 시간 공부하고 상담하면서 깨달은 실전지식을 담았다. 이 책은 왕초보 딱지를 떼는 핵심 부동산 강의로 시작해 전,월세부터 내집, 상가, 토지, 경매까지 국내 최초로... "
8966185053 9788966185054,60분 공부법 (토익 자격증 취업을 거머쥐는 마법의 시간 관리),https://bookthumb-phinf.pstatic.net/cover/071/143/07114349.jpg?type=m1&udate=20151121,"토익, 자격증, 취업을 위한 시간관리법『60분 공부법』. 게으른 수험생이었다고 고백하는 저자는 직장인 6년차에 새로운 인생을 위해 세무사 시험을 준비했지만‘회사일이 바빠서’ ‘회식이 잦아서’ ‘올해는 시험이 너무 어려워서’등 다양한 이유로 3년 내리 실패했다고 한다. 내 인생을 업그레이드하고... "
8966188400 9788966188406,농부가 된 도시사람들 (초보 농사꾼을 위한 귀농교과서),https://bookthumb-phinf.pstatic.net/cover/083/735/08373596.jpg?type=m1&udate=20190202,"초보 농사꾼을 위한 귀농 교과서!은퇴 후 제2의 삶을 꿈꾸거나, 자연에서 건강하게 아이를 키우고 싶은 젊은 부부, 농촌사업가의 꿈을 키우는 청년 등 많은 이들이 귀농을 희망했지만 시골로 떠난 사람들이 다시 도시로 돌아오고 있다. 『농부가 된 도시사람들』은 시간은 버리고 빚만 불어난 귀농푸어가 급증함에... "
8975606279 9788975606274,39세 100억 젊은 부자의 부동산 투자법,https://bookthumb-phinf.pstatic.net/cover/028/836/02883696.jpg?type=m1&udate=20150715,"부동산 투자 생초보들을 위한 실전 부동산 투자서!

아직 40대도 되지 않은 39세에 100억을 모았다면 믿을 수 있겠는가? 오로지 실전에서 경험을 쌓아온 부동산 실전 투자 전문가인 저자는 20대 초반 1,000만원이라는 부동산 투자계에서는 종자돈으로 불릴 만한 돈으로 법원 경매를 이용해서 토지에 투자해 30대... "
8966186114 9788966186112,동네음식점 무작정따라하기 (5천만원으로 시작하는 대박가게 실전 노하우),https://bookthumb-phinf.pstatic.net/cover/073/095/07309514.jpg?type=m1&udate=20150718,"메뉴선정, 점포구하기, 행정절차, 세무관리, 인테리어까지 실제 창업을 할 때 진행되는 순서에 맞게 구성했다. 또한 5,000만원에 맞게 임대료, 권리금, 운영비까지 예산을 어떻게 짜는지 포트폴리오까지 꼼꼼하게 공개한다.

▶ 이 책은 2008년에 출간된 《음식점 창업 무작정 따라하기》(<b>길벗</b>)의 개정판입니다."
8975607704 9788975607707,"세상모든 왕비를 위한 재테크 (2,900만원으로 50억 만든 왕비가 돌아왔다)",https://bookthumb-phinf.pstatic.net/cover/047/511/04751196.jpg?type=m1&udate=20160616,"13년 부동산 투자를 통해 얻은 실전 재테크 투자 노하우!

『세상 모든 왕비를 위한 재테크』는 결혼 10년 만에 10억을 모은 저자의 부동산 투자 경험을 소개한다. 2006년 말『왕비 재테크』에서 궁상맞은 아줌마로 늙지 않고 도도한 왕비로 살 수 있는 재테크 비결을 전수했던 저자가 13년 투자 과정에서 얻은... "
1160501637 9791160501636,블랙 코리아,https://bookthumb-phinf.pstatic.net/cover/119/573/11957332.jpg?type=m1&udate=20171013,"우리의 미래가 궁금하다면, 청년의 오늘을 이해하라!

청춘, 아름다운 말이지만 현실은 너무 힘들다. 12년을 공부해서 대학을 갔지만 등록금을 마련하기 위해 공부를 쉬고 하루 종일 아르바이트를 하는 게 현실이다. 고스펙에도 일자리를 갖지 못하고, 출산은커녕 결혼조차 포기하는 시대가 되어버렸다. 단순히... "
8966186076 9788966186075,부동산 경매 무작정 따라하기,https://bookthumb-phinf.pstatic.net/cover/073/175/07317528.jpg?type=m1&udate=20180417,"1억 5천만원으로 알짜 부동산 사기&#x0D;&#x0D;경매 왕초보도 좋은 물건 선정부터 권리분석, 소유권 이전까지 경매의 전체 과정을 순차적으로 따라할 수 있게 구성했다. 쉽게 읽을 수 있지만 경매 왕초보도 따라하기만 하면 금세 실전 투자가가 될 수 있다. 법원 경매 사이트를 이용해 물건 정보를 얻고... "
8966189652 9788966189656,프랜차이즈 창업 상식사전 (믿음직한 계약서 작성부터 갈등 없는 매장운영까지 돈이 되는 65가지 이야기),https://bookthumb-phinf.pstatic.net/cover/090/083/09008359.jpg?type=m1&udate=20160218,"프랜차이즈 창업을 꿈꾸는 당신에게!『프랜차이즈 창업 상식사전』은 대형 프랜차이즈의 법무팀장으로 일했던 저자가 법적인 지식이 부족해 손해보는 가맹점 사장님들이 생기지 않고, 가맹본부와 좋은 관계를 유지할 수 있는 노하우를 담았다. 어떤 프랜차이즈 브랜드를 선택해야 하는지부터 계약할 때 주의할... "
8966184987 9788966184989,세상에서 제일 쉬운 만화경제학 (애덤 스미스부터 밀턴 프리드먼까지! 인물로 배우는 경제 입문서!),https://bookthumb-phinf.pstatic.net/cover/071/131/07113130.jpg?type=m1&udate=20150715,"지끈지끈 머리 아픈 경제학, 이제 만화로 한 번에 끝낸다!애덤 스미스부터 밀턴프리드까지 인물로 배우는 경제 입문서 『세상에서 제일 쉬운 만화경제학』. 이 책은 경제학의 역사를 이끌어온 중요한 경제학자의 이론을 만화를 통해 쉽고 핵심적으로 보여준다. 시간을 거슬러 현대로 소환된 경제학자들이 자신의... "
8966186246 9788966186242,면접 상식사전 (인성.역량.토론.PT.영어면접까지 성공면접 매뉴얼 총정리!),https://bookthumb-phinf.pstatic.net/cover/073/231/07323172.jpg?type=m1&udate=20160930,"다음 카페 '취업뽀개기'의 수많은 정보와 선배 구직자들의 면접 스토리 중에서도 엑기스만 뽑아 집대성한 책으로, 취업 컨설턴트들의 간접 경험이 아닌 실제 취뽀에 성공한 선배들의 생생한 정보가 가득하다. ‘토익 750점으로 외국계기업에 취업’하거나 ‘3년 동안 최종면접만 30번 이상 탈락하고서야 취업에... "
8975605671 9788975605673,만화 주식투자 무작정 따라하기,https://bookthumb-phinf.pstatic.net/cover/026/168/02616871.jpg?type=m1&udate=20110118,"**************************************************
전자책 구입시 표지에 적혀있는 부록CD, 동영상, 플로피디스크 등은 제공되지 않습니다.
<b>길벗</b> 사이트를 이용하시기 바랍니다.
**************************************************"
8975607488 9788975607486,신혼 3년 재테크 평생을 좌우한다,https://bookthumb-phinf.pstatic.net/cover/046/316/04631608.jpg?type=m1&udate=20120511,"<b>길벗</b>에서 출간한 &lt;신혼 3년 재테크, 평생을 좌우한다!&gt;는 ‘짠돌이카페’ 의 60만 회원이 검증한 신혼 재테크책으로, ‘부부 수퍼짠 선발대회’에서 수상한 부부들의 실제 성공담을 담은 책이다. 외벌이 부부는 물론, 맞벌이 부부의 경험에서 우러난 재테크 노하우가 가득하여, 이제 막 결혼을 앞둔... "
8975608883 9788975608889,이력서 자기소개서 상식사전 (낮은 스펙도 백전백승 똑같은 말도 이렇게 쓰면 합격한다),https://bookthumb-phinf.pstatic.net/cover/060/901/06090102.jpg?type=m1&udate=20120502,"나를 마케팅하는 자기소개서를 써라!  『이력서 자기소개서 상식사전』은 나 자신을 회사에 마케팅하는 법을 알려주는 책이다. 스펙 평준화시대에 취업 성공의 변별력은 자기소개서에서 결정된다고 한다. 훌륭한 자기소개서를 쓰는 법은 물론, 잘 쓰는 기술을 넘어 전략까지 알려주는 이 책은 낮은 스펙에도... "
8975608212 9788975608216,대박 옷가게 무작정 따라하기,https://bookthumb-phinf.pstatic.net/cover/062/638/06263858.jpg?type=m1&udate=20131001,"초보자들을 위한 옷가게 창업 입문서!
이 책은 저자들이 10년 옷장사 경험에서 얻은 보석 같은 노하우를 아낌없이 공개한 것이다. 옷가게 오픈 전 무엇을 준비해야 하는지, 오픈 후에는 어떻게 운영해야 하는지, 고객들은 어떻게 대해야 하는지 등을 알려준다. 옷가게 창업 선배로서 후배들이 똑 같은 실수를... "
8975604322 9788975604324,주식 기술적 분석 무작정 따라하기,https://bookthumb-phinf.pstatic.net/cover/021/226/02122692.jpg?type=m1&udate=20150818,"차트 분석의 첨단무기, 신기술적 분석기법!

최근의 조사결과에 따르면, 경제활동인구 6.5명당 1명꼴로 주식을 보유하고 있다고 한다. 그만큼 주식투자 인구가 많아진 것이다. 이제 막연한 감이나 귀동냥으로 얻은 정보에 의존해서 주식투자를 하는 시대는 끝났다. 이론과 실전 감각을 겸비해야만 성공투자를 할... "
8966180000 9788966180004,만화 경제 상식사전 (20만 독자가 열광했다! 세상에서 가장 쉬운 경제 만화),https://bookthumb-phinf.pstatic.net/cover/064/643/06464326.jpg?type=m1&udate=20150907,"재미와 정보 두 마리 토끼를 모두 잡았다!경제의 기본개념과 이론들을 만화로 쉽고 재미있게 풀어쓴『만화 경제 상식사전』. &lt;경제 상식사전&gt;과 &lt;경제 상식사전 2 : 세계경제편&gt;에서 가장 핵심적인 내용을 엄선해 만화로 재구성하였다. 기초 경제상식부터, 금융상식, 환율과 세계경제까지 어려운... "
1187345369 9791187345367,월급쟁이 재테크 상식사전,https://bookthumb-phinf.pstatic.net/cover/107/693/10769305.jpg?type=m1&udate=20190606,"불안한 내 월급에 날개를 달아줄 재테크!
재테크를 하고 싶지만 어떻게 시작해야 할지 망설이는 직장인들을 위해 똑똑한 월급관리의 기술을 알려주는 『월급쟁이 재테크 상식사전』. 책은 경제활동을 하고 있는 많은 이들이 궁금해 하고, 당장 실생활에서 필요한 재테크 정보를 꼼꼼히 담았다. 헤픈 소비습관을... "
1186659572 9791186659571,"디자이너 회사생활 백서 (눈길끄는 포트폴리오부터 똑부러지는 PT, 매끄러운 커뮤니케이션, 팔리는 디자인까지OK!)",https://bookthumb-phinf.pstatic.net/cover/097/080/09708056.jpg?type=m1&udate=20180418,『디자이너 회사생활 백서』는  세계적인 그래픽 디자이너이자 영국 최고의 캘리그라퍼인 필 클리버가 취업을 앞둔 예비 디자이너와 회사에 갓 입사해 고군분투 중인 신입 디자이너들을 위해 쓴 책이다. 디자이너 지망생이 회사의 문틈에 발을 집어넣기 위해 갖춰야 할 자세부터 원활한 회사생활을 위한... 
8975608395 9788975608391,경제 상식사전 2/완결 (세계경제편),https://bookthumb-phinf.pstatic.net/cover/060/020/06002022.jpg?type=m1&udate=20120210,"서브프라임 이후 세계경제가 궁금하다면?
중요한 경제상식을 재미있는 삽화로 알기 쉽게 풀어낸 [경제 상식사전] 제2탄

현대인들이 꼭 알아야 할 경제상식을 재미있는 그림, 최신 도표와 함께 설명하여 경제현상을 이해하기 쉽게 풀어낸 『경제 상식사전』제2권 &quot;세계경제&quot;편. 제1권에서 경제용어와... "
8975604810 9788975604812,왕비 재테크,https://bookthumb-phinf.pstatic.net/cover/025/232/02523267.jpg?type=m1&udate=20120511,
8966189164 9788966189168,경제상식사전 (경제뉴스가 말랑말랑해지는 핵심 키워드 146!),https://bookthumb-phinf.pstatic.net/cover/087/886/08788650.jpg?type=m1&udate=20171020,"경제뉴스가 말랑말랑해지는 핵심 키워드!『경제상식사전』은 경제 전문 베테랑 기자가 146개의 최신 경제 핫이슈를 엄선하여 재기 넘치는 카툰과 최신 그래프로 경제 초보자도 술술 읽을 수 있도록 구성한 책으로, 경제현상을 다각도로 이해할 수 있게 도와준다. 주식, 금리, 환율, 채권에 대한 기본적인 설명뿐만... "
8966185312 9788966185313,동네카페 무작정 따라하기 (콘셉트 인테리어 상권 메뉴개발 홍보 직원관리까지 카페 창업의 모든 것),https://bookthumb-phinf.pstatic.net/cover/071/566/07156681.jpg?type=m1&udate=20150716,"나만의 작은 카페를 성공시키는 55가지 방법!『동네카페 무작정 따라하기』는 카페 '동네'를 운영하고 있는 저자 권법인이 카페 창업의 모든 것을 안내한 책이다. 알짜배기 상권을 골라내는 상권분석 포인트부터, 콘셉트 정하는 법, 메뉴 개발하는 법, 그리고 사장의 영업 비밀까지 동네 상권을 대상으로 하는 모든... "
8975601579 9788975601576,EXCEL 업무별 필수문서 100가지,https://bookthumb-phinf.pstatic.net/cover/001/276/00127644.jpg?type=m1&udate=20160925,이 책은 엑셀을 쉽게 배우는 방법보다 엑셀을 언제 어떻게 써 먹을 지에 대한 활용 방법을 알려주는 책이다. 이 책에서 소개하는 엑셀 문서 100개의 완성 파일을 부록 CD에 제공하기 때문에 독자들은 100개의 완성 파일을 필요한 업무에 그대로 사용할 수 있다. 따라서 엑셀 왕초보자라도 이 책에서 만든 엑셀... 
8975607895 9788975607899,인터넷 쇼핑몰 실전 마케팅 무작정 따라하기,https://bookthumb-phinf.pstatic.net/cover/059/095/05909582.jpg?type=m1&udate=20140627,"인터넷 쇼핑몰 실전 노하우 대공개!

이 책은 인터넷 쇼핑몰 운영을 위한 실전 마케팅 비법을 전수한다. 구체적인 노하우와 기본적인 지식, 정보를 함께 제공하는 쇼핑몰 마케팅 종합서이다. 1부에서는 본격적으로 쇼핑몰을 시작하기 전에 알아야 할 기본 지식을 전한다, 제품 사업부터 판매까지 모든 창업 과정에... "
8966186416 9788966186419,"주식투자 무작정 따라하기 2 (주식은 무섭고 고수익은 탐나는 왕초보를 위한 안전투자!,ETF편)",https://bookthumb-phinf.pstatic.net/cover/073/633/07363341.jpg?type=m1&udate=20170914,"<b>길벗</b>에서 출간한 &lt;주식투자 무작정 따라하기&gt;는 2005년 출간 이후 주식 분야에서 베스트셀러 1위를 차지하며, 주식 왕초보에게 필수 코스로 자리 잡았다. 2탄으로 출간된 이 책은 주식투자 중에서 ETF(Exchange Traded Fund, 상장지수펀드)에 집중했다.

증권업계에서 30년 이상 종사한 저자는... "
8975603601 9788975603600,비즈니스 현실감각 2 (자기경영감각),https://bookthumb-phinf.pstatic.net/cover/019/465/01946542.jpg?type=m1&udate=20150806,스포츠 제국 황제 마크 매코맥의 전설적 경영 노하우! 비즈니스는 혁신을 요구한다. 그러나 끊임없이 위기의식을 느끼고 그 위기를 시험해야 할 필요성에도 불구하고 기존의 교육에서는 구태의연하게 지나간 과거만을 가르친다. 이 책은 &lt;하버스 MBA에서도 배울 수없는 비즈니스 현실감각 - 기업경영감각... 
8975603598 9788975603594,비즈니스 현실감각 1 (기업경영감각),https://bookthumb-phinf.pstatic.net/cover/019/465/01946543.jpg?type=m1&udate=20130412,스포츠 제국 황제 마크 매코맥의 전설적 경영 노하우! 비즈니스는 혁신을 요구한다. 그러나 끊임없이 위기의식을 느끼고 그 위기를 시험해야 할 필요성에도 불구하고 기존의 교육에서는 구태의연하게 지나간 과거만을 가르친다. 이 책은 총 2권으로 구성된 &lt;하버스 MBA에서도 배울 수없는 비즈니스... 
